IDENTIFIER	BINCODE	NAME
'256156_at'	'30.4.4'	'signalling.phosphinositides.phosphoinositide phospholipase C'
'253002_at'	'30.4.4'	'signalling.phosphinositides.phosphoinositide phospholipase C'
'247775_at'	'30.4.4'	'signalling.phosphinositides.phosphoinositide phospholipase C'
'252459_s_at'	'30.4.4'	'signalling.phosphinositides.phosphoinositide phospholipase C'
'247776_at'	'30.4.4'	'signalling.phosphinositides.phosphoinositide phospholipase C'
'247794_at'	'30.4.4'	'signalling.phosphinositides.phosphoinositide phospholipase C'
'251768_at'	'30.4.4'	'signalling.phosphinositides.phosphoinositide phospholipase C'
'255132_at'	'30.4.5'	"'signalling.phosphinositides.inositol-1,3,4-trisphosphate 5/6-kinase'"
'267223_at'	'30.4.5'	"'signalling.phosphinositides.inositol-1,3,4-trisphosphate 5/6-kinase'"
'253296_at'	'30.4.5'	"'signalling.phosphinositides.inositol-1,3,4-trisphosphate 5/6-kinase'"
'246451_at'	'30.4.5'	"'signalling.phosphinositides.inositol-1,3,4-trisphosphate 5/6-kinase'"
'255837_at'	'30.5'	'signalling.G-proteins'
'261590_at'	'30.5'	'signalling.G-proteins'
'260930_at'	'30.5'	'signalling.G-proteins'
'259836_at'	'30.5'	'signalling.G-proteins'
'251390_at'	'30.5'	'signalling.G-proteins'
'259324_at'	'30.5'	'signalling.G-proteins'
'261301_at'	'30.5'	'signalling.G-proteins'
'258545_at'	'30.5'	'signalling.G-proteins'
'250285_at'	'30.5'	'signalling.G-proteins'
'261252_at'	'30.5'	'signalling.G-proteins'
'253204_at'	'30.5'	'signalling.G-proteins'
'252514_at'	'30.5'	'signalling.G-proteins'
'253163_at'	'30.5'	'signalling.G-proteins'
'258330_at'	'30.5'	'signalling.G-proteins'
'250756_at'	'30.5'	'signalling.G-proteins'
'261229_at'	'30.5'	'signalling.G-proteins'
'258496_at'	'30.5'	'signalling.G-proteins'
'261809_at'	'30.5'	'signalling.G-proteins'
'256207_at'	'30.5'	'signalling.G-proteins'
'250531_at'	'30.5'	'signalling.G-proteins'
'248914_at'	'30.5'	'signalling.G-proteins'
'251034_at'	'30.5'	'signalling.G-proteins'
'252875_at'	'30.5'	'signalling.G-proteins'
'247221_at'	'30.5'	'signalling.G-proteins'
'255447_at'	'30.5'	'signalling.G-proteins'
'266885_at'	'30.5'	'signalling.G-proteins'
'245407_at'	'30.5'	'signalling.G-proteins'
'259099_at'	'30.5'	'signalling.G-proteins'
'267136_at'	'30.5'	'signalling.G-proteins'
'248222_at'	'30.5'	'signalling.G-proteins'
'255414_at'	'30.5'	'signalling.G-proteins'
'263082_at'	'30.5'	'signalling.G-proteins'
'251513_at'	'30.5'	'signalling.G-proteins'
'266727_at'	'30.5'	'signalling.G-proteins'
'252975_s_at'	'30.5'	'signalling.G-proteins'
'266987_at'	'30.5'	'signalling.G-proteins'
'252375_at'	'30.5'	'signalling.G-proteins'
'262401_at'	'30.5'	'signalling.G-proteins'
'253757_at'	'30.5'	'signalling.G-proteins'
'264453_at'	'30.5'	'signalling.G-proteins'
'261621_at'	'30.5'	'signalling.G-proteins'
'256261_at'	'30.5'	'signalling.G-proteins'
'266324_at'	'30.5'	'signalling.G-proteins'
'263263_at'	'30.5'	'signalling.G-proteins'
'250050_at'	'30.5'	'signalling.G-proteins'
'259287_at'	'30.5'	'signalling.G-proteins'
'251217_at'	'30.5'	'signalling.G-proteins'
'265154_at'	'30.5'	'signalling.G-proteins'
'252825_at'	'30.5'	'signalling.G-proteins'
'267447_at'	'30.5'	'signalling.G-proteins'
'261069_at'	'30.5'	'signalling.G-proteins'
'251121_at'	'30.5'	'signalling.G-proteins'
'265666_at'	'30.5'	'signalling.G-proteins'
'259395_at'	'30.5'	'signalling.G-proteins'
'260074_at'	'30.5'	'signalling.G-proteins'
'252472_at'	'30.5'	'signalling.G-proteins'
'261042_at'	'30.5'	'signalling.G-proteins'
'255194_at'	'30.5'	'signalling.G-proteins'
'266789_at'	'30.5'	'signalling.G-proteins'
'248792_at'	'30.5'	'signalling.G-proteins'
'247891_at'	'30.5'	'signalling.G-proteins'
'264395_at'	'30.5'	'signalling.G-proteins'
'247256_at'	'30.5'	'signalling.G-proteins'
'260870_at'	'30.5'	'signalling.G-proteins'
'260161_at'	'30.5'	'signalling.G-proteins'
'255410_at'	'30.5'	'signalling.G-proteins'
'256144_at'	'30.5'	'signalling.G-proteins'
'248983_at'	'30.5'	'signalling.G-proteins'
'256112_at'	'30.5'	'signalling.G-proteins'
'256852_at'	'30.5'	'signalling.G-proteins'
'249434_at'	'30.5'	'signalling.G-proteins'
'258636_at'	'30.5'	'signalling.G-proteins'
'263458_at'	'30.5'	'signalling.G-proteins'
'258730_at'	'30.5'	'signalling.G-proteins'
'254826_at'	'30.5'	'signalling.G-proteins'
'248346_at'	'30.5'	'signalling.G-proteins'
'259061_at'	'30.5'	'signalling.G-proteins'
'258656_at'	'30.5'	'signalling.G-proteins'
'248726_at'	'30.5'	'signalling.G-proteins'
'259639_at'	'30.5'	'signalling.G-proteins'
'248809_at'	'30.5'	'signalling.G-proteins'
'253873_at'	'30.5'	'signalling.G-proteins'
'252883_at'	'30.5'	'signalling.G-proteins'
'264122_at'	'30.5'	'signalling.G-proteins'
'253225_at'	'30.5'	'signalling.G-proteins'
'258314_at'	'30.5'	'signalling.G-proteins'
'259611_at'	'30.5'	'signalling.G-proteins'
'264860_at'	'30.5'	'signalling.G-proteins'
'255542_at'	'30.5'	'signalling.G-proteins'
'246626_at'	'30.5'	'signalling.G-proteins'
'255307_at'	'30.5'	'signalling.G-proteins'
'248913_at'	'30.5'	'signalling.G-proteins'
'262189_at'	'30.5'	'signalling.G-proteins'
'266891_at'	'30.5'	'signalling.G-proteins'
'251778_at'	'30.5'	'signalling.G-proteins'
'248535_at'	'30.5'	'signalling.G-proteins'
'250305_at'	'30.5'	'signalling.G-proteins'
'264209_at'	'30.5'	'signalling.G-proteins'
'255757_at'	'30.5'	'signalling.G-proteins'
'266190_at'	'30.5'	'signalling.G-proteins'
'253645_at'	'30.5'	'signalling.G-proteins'
'251080_at'	'30.5'	'signalling.G-proteins'
'249430_at'	'30.5'	'signalling.G-proteins'
'246312_at'	'30.5'	'signalling.G-proteins'
'264121_at'	'30.5'	'signalling.G-proteins'
'250901_at'	'30.5'	'signalling.G-proteins'
'257504_at'	'30.5'	'signalling.G-proteins'
'261314_at'	'30.5'	'signalling.G-proteins'
'251817_at'	'30.5'	'signalling.G-proteins'
'258536_at'	'30.5'	'signalling.G-proteins'
'249933_at'	'30.5'	'signalling.G-proteins'
'254730_at'	'30.5'	'signalling.G-proteins'
'261052_at'	'30.5'	'signalling.G-proteins'
'263398_at'	'30.5'	'signalling.G-proteins'
'258129_at'	'30.5'	'signalling.G-proteins'
'263660_at'	'30.5'	'signalling.G-proteins'
'247545_at'	'30.5'	'signalling.G-proteins'
'263163_at'	'30.5'	'signalling.G-proteins'
'266394_at'	'30.5'	'signalling.G-proteins'
'250514_at'	'30.5'	'signalling.G-proteins'
'256785_at'	'30.5'	'signalling.G-proteins'
'256355_at'	'30.5'	'signalling.G-proteins'
'267306_at'	'30.5'	'signalling.G-proteins'
'255505_at'	'30.5'	'signalling.G-proteins'
'249413_at'	'30.5'	'signalling.G-proteins'
'250479_at'	'30.5'	'signalling.G-proteins'
'245236_at'	'30.5'	'signalling.G-proteins'
'247202_at'	'30.5'	'signalling.G-proteins'
'262086_at'	'30.5'	'signalling.G-proteins'
'246061_at'	'30.5'	'signalling.G-proteins'
'254530_at'	'30.5'	'signalling.G-proteins'
'248933_at'	'30.5'	'signalling.G-proteins'
'248132_at'	'30.5'	'signalling.G-proteins'
'250712_at'	'30.5'	'signalling.G-proteins'
'264669_at'	'30.5'	'signalling.G-proteins'
'265115_at'	'30.5'	'signalling.G-proteins'
'252101_at'	'30.5'	'signalling.G-proteins'
'247722_at'	'30.5'	'signalling.G-proteins'
'264495_at'	'30.5'	'signalling.G-proteins'
'253118_at'	'30.5'	'signalling.G-proteins'
'262420_at'	'30.5'	'signalling.G-proteins'
'255605_at'	'30.5'	'signalling.G-proteins'
'255225_at'	'30.5'	'signalling.G-proteins'
'262729_at'	'30.5'	'signalling.G-proteins'
'253257_at'	'30.5'	'signalling.G-proteins'
'253193_at'	'30.5'	'signalling.G-proteins'
'263645_at'	'30.5'	'signalling.G-proteins'
'254757_at'	'30.5'	'signalling.G-proteins'
'253114_at'	'30.5'	'signalling.G-proteins'
'257754_at'	'30.5'	'signalling.G-proteins'
'258222_at'	'30.5'	'signalling.G-proteins'
'262234_at'	'30.5'	'signalling.G-proteins'
'247597_at'	'30.5'	'signalling.G-proteins'
'251888_at'	'30.5'	'signalling.G-proteins'
'256035_at'	'30.5'	'signalling.G-proteins'
'248004_at'	'30.5'	'signalling.G-proteins'
'251829_at'	'30.5'	'signalling.G-proteins'
'249281_at'	'30.5'	'signalling.G-proteins'
'250663_at'	'30.5'	'signalling.G-proteins'
'248313_at'	'30.5'	'signalling.G-proteins'
'245945_at'	'30.5'	'signalling.G-proteins'
'251960_at'	'30.5'	'signalling.G-proteins'
'260958_at'	'30.5'	'signalling.G-proteins'
'261173_at'	'30.5'	'signalling.G-proteins'
'256224_at'	'30.5'	'signalling.G-proteins'
'246891_at'	'30.5'	'signalling.G-proteins'
'251049_at'	'30.5'	'signalling.G-proteins'
'247771_at'	'30.5'	'signalling.G-proteins'
'264252_at'	'30.5'	'signalling.G-proteins'
'255152_at'	'30.5'	'signalling.G-proteins'
'247699_at'	'30.5'	'signalling.G-proteins'
'258637_at'	'30.5'	'signalling.G-proteins'
'250954_at'	'30.5'	'signalling.G-proteins'
'256119_at'	'30.5'	'signalling.G-proteins'
'245299_at'	'30.5'	'signalling.G-proteins'
'254641_at'	'30.5'	'signalling.G-proteins'
'254673_at'	'30.5'	'signalling.G-proteins'
'267375_at'	'30.5'	'signalling.G-proteins'
'247204_at'	'30.5'	'signalling.G-proteins'
'248928_at'	'30.5'	'signalling.G-proteins'
'246775_at'	'30.5'	'signalling.G-proteins'
'251152_at'	'30.5'	'signalling.G-proteins'
'263876_at'	'30.5'	'signalling.G-proteins'
'253032_at'	'30.5'	'signalling.G-proteins'
'264049_at'	'30.5'	'signalling.G-proteins'
'245227_s_at'	'30.5'	'signalling.G-proteins'
'251449_at'	'30.5'	'signalling.G-proteins'
'248129_at'	'30.5'	'signalling.G-proteins'
'258652_at'	'30.5'	'signalling.G-proteins'
'258313_at'	'30.5'	'signalling.G-proteins'
'249728_at'	'30.5'	'signalling.G-proteins'
'247405_at'	'30.5'	'signalling.G-proteins'
'253768_at'	'30.5'	'signalling.G-proteins'
'254825_at'	'30.5'	'signalling.G-proteins'
'248312_at'	'30.5'	'signalling.G-proteins'
'267577_at'	'30.5'	'signalling.G-proteins'
'252743_at'	'30.5'	'signalling.G-proteins'
'264808_at'	'30.5'	'signalling.G-proteins'
'251158_at'	'30.5'	'signalling.G-proteins'
'256274_at'	'30.5'	'signalling.G-proteins'
'255499_at'	'30.5'	'signalling.G-proteins'
'264593_at'	'30.5'	'signalling.G-proteins'
'259447_s_at'	'30.5'	'signalling.G-proteins'
'246576_at'	'30.5'	'signalling.G-proteins'
'248107_at'	'30.5'	'signalling.G-proteins'
'260469_at'	'30.5'	'signalling.G-proteins'
'245406_at'	'30.5'	'signalling.G-proteins'
'247503_at'	'30.5'	'signalling.G-proteins'
'252310_at'	'30.5'	'signalling.G-proteins'
'249993_at'	'30.5'	'signalling.G-proteins'
'249232_at'	'30.5'	'signalling.G-proteins'
'257235_at'	'30.5'	'signalling.G-proteins'
'246153_s_at'	'30.5'	'signalling.G-proteins'
'257397_at'	'30.5'	'signalling.G-proteins'
'267236_at'	'30.5'	'signalling.G-proteins'
'259907_at'	'30.5'	'signalling.G-proteins'
'262742_at'	'30.5'	'signalling.G-proteins'
'248089_at'	'30.5'	'signalling.G-proteins'
'255052_at'	'30.5'	'signalling.G-proteins'
'252252_at'	'30.5'	'signalling.G-proteins'
'266913_at'	'30.5'	'signalling.G-proteins'
'254924_at'	'30.6'	'signalling.MAP kinases'
'247819_at'	'30.6'	'signalling.MAP kinases'
'252079_at'	'30.6'	'signalling.MAP kinases'
'256121_at'	'30.6'	'signalling.MAP kinases'
'266348_at'	'30.6'	'signalling.MAP kinases'
'249239_at'	'30.6'	'signalling.MAP kinases'
'252592_at'	'30.6'	'signalling.MAP kinases'
'249351_at'	'30.6'	'signalling.MAP kinases'
'247962_at'	'30.6'	'signalling.MAP kinases'
'258046_at'	'30.6'	'signalling.MAP kinases'
'256183_at'	'30.6'	'signalling.MAP kinases'
'247044_at'	'30.6'	'signalling.MAP kinases'
'260045_at'	'30.6'	'signalling.MAP kinases'
'259428_at'	'30.6'	'signalling.MAP kinases'
'253993_at'	'30.6'	'signalling.MAP kinases'
'256390_at'	'30.6'	'signalling.MAP kinases'
'263065_at'	'30.6'	'signalling.MAP kinases'
'245731_at'	'30.6'	'signalling.MAP kinases'
'257078_at'	'30.6'	'signalling.MAP kinases'
'254269_at'	'30.6'	'signalling.MAP kinases'
'249964_at'	'30.6'	'signalling.MAP kinases'
'246773_at'	'30.6'	'signalling.MAP kinases'
'247036_at'	'30.6'	'signalling.MAP kinases'
'259957_at'	'30.6'	'signalling.MAP kinases'
'256045_at'	'30.6'	'signalling.MAP kinases'
'258632_s_at'	'30.6'	'signalling.MAP kinases'
'264780_at'	'30.6'	'signalling.MAP kinases'
'262076_at'	'30.6'	'signalling.MAP kinases'
'250341_at'	'30.6'	'signalling.MAP kinases'
'260291_at'	'30.6'	'signalling.MAP kinases'
'251165_at'	'30.6'	'signalling.MAP kinases'
'255624_at'	'30.6'	'signalling.MAP kinases'
'260988_at'	'30.6'	'signalling.MAP kinases'
'261460_at'	'30.6'	'signalling.MAP kinases'
'258119_at'	'30.6'	'signalling.MAP kinases'
'260979_at'	'30.6'	'signalling.MAP kinases'
'255095_at'	'30.6'	'signalling.MAP kinases'
'260571_at'	'30.6'	'signalling.MAP kinases'
'258123_at'	'30.6'	'signalling.MAP kinases'
'263989_at'	'30.6'	'signalling.MAP kinases'
'253646_at'	'30.6'	'signalling.MAP kinases'
'251462_at'	'30.6'	'signalling.MAP kinases'
'246254_at'	'30.6'	'signalling.MAP kinases'
'260699_at'	'30.6'	'signalling.MAP kinases'
'265216_at'	'30.6'	'signalling.MAP kinases'
'264405_at'	'30.6'	'signalling.MAP kinases'
'261662_at'	'30.6'	'signalling.MAP kinases'
'261609_at'	'30.6'	'signalling.MAP kinases'
'263494_at'	'30.7'	'signalling.14-3-3 proteins'
'255079_s_at'	'30.7'	'signalling.14-3-3 proteins'
'255966_at'	'30.7'	'signalling.14-3-3 proteins'
'247188_at'	'30.7'	'signalling.14-3-3 proteins'
'261015_at'	'30.7'	'signalling.14-3-3 proteins'
'255965_at'	'30.7'	'signalling.14-3-3 proteins'
'263313_at'	'30.7'	'signalling.14-3-3 proteins'
'258489_at'	'30.7'	'signalling.14-3-3 proteins'
'260775_at'	'30.7'	'signalling.14-3-3 proteins'
'250439_at'	'30.7'	'signalling.14-3-3 proteins'
'246489_at'	'30.7'	'signalling.14-3-3 proteins'
'249514_at'	'30.7'	'signalling.14-3-3 proteins'
'262412_at'	'30.7'	'signalling.14-3-3 proteins'
'260052_at'	'30.7'	'signalling.14-3-3 proteins'
'265769_at'	'30.8'	'signalling.misc'
'264807_at'	'30.8'	'signalling.misc'
'263484_at'	'30.8'	'signalling.misc'
'245334_at'	'30.8'	'signalling.misc'
'257204_at'	'30.8'	'signalling.misc'
'245658_at'	'30.8'	'signalling.misc'
'254900_at'	'30.8'	'signalling.misc'
'265007_s_at'	'30.8'	'signalling.misc'
'258432_at'	'30.8'	'signalling.misc'
'260729_at'	'30.8'	'signalling.misc'
'259106_at'	'30.8'	'signalling.misc'
'249376_at'	'30.8'	'signalling.misc'
'259676_at'	'30.8'	'signalling.misc'
'263330_at'	'30.8'	'signalling.misc'
'262131_at'	'30.8'	'signalling.misc'
'247037_at'	'30.8'	'signalling.misc'
'267643_at'	'30.8'	'signalling.misc'
'257819_at'	'30.8'	'signalling.misc'
'257821_at'	'30.8'	'signalling.misc'
'263740_at'	'30.8'	'signalling.misc'
'245386_at'	'30.8'	'signalling.misc'
'245310_at'	'30.8'	'signalling.misc'
'256563_at'	'30.8'	'signalling.misc'
'245158_at'	'30.8'	'signalling.misc'
'251854_at'	'30.9'	'signalling.lipids'
'260603_at'	'30.9'	'signalling.lipids'
'253468_at'	'30.9'	'signalling.lipids'
'264927_at'	'30.9'	'signalling.lipids'
'250748_at'	'30.9'	'signalling.lipids'
'256744_at'	'30.10'	'signalling.phosphorelay'
'258184_at'	'30.10'	'signalling.phosphorelay'
'259329_at'	'30.10'	'signalling.phosphorelay'
'262041_at'	'30.10'	'signalling.phosphorelay'
'267516_at'	'30.11'	'signalling.light'
'259170_at'	'30.11'	'signalling.light'
'249666_at'	'30.11'	'signalling.light'
'266065_at'	'30.11'	'signalling.light'
'248689_at'	'30.11'	'signalling.light'
'258672_at'	'30.11'	'signalling.light'
'251717_at'	'30.11'	'signalling.light'
'247703_at'	'30.11'	'signalling.light'
'253030_at'	'30.11'	'signalling.light'
'260146_at'	'30.11'	'signalling.light'
'256147_at'	'30.11'	'signalling.light'
'248772_at'	'30.11'	'signalling.light'
'245487_at'	'30.11'	'signalling.light'
'246438_at'	'30.11'	'signalling.light'
'258321_at'	'30.11'	'signalling.light'
'256170_at'	'30.11'	'signalling.light'
'262070_at'	'30.11'	'signalling.light'
'266745_at'	'30.11'	'signalling.light'
'254966_at'	'30.11'	'signalling.light'
'262150_at'	'30.11'	'signalling.light'
'257294_at'	'30.11'	'signalling.light'
'263780_at'	'30.11'	'signalling.light'
'258596_at'	'30.11'	'signalling.light'
'245954_at'	'30.11'	'signalling.light'
'266507_at'	'30.11'	'signalling.light'
'250957_at'	'30.11'	'signalling.light'
'256872_at'	'30.11'	'signalling.light'
'253749_at'	'30.11'	'signalling.light'
'264508_at'	'30.11'	'signalling.light'
'246999_at'	'30.11'	'signalling.light'
'261796_at'	'30.11'	'signalling.light'
'267477_at'	'30.11'	'signalling.light'
'254680_at'	'30.11'	'signalling.light'
'245256_at'	'30.11'	'signalling.light'
'265248_at'	'30.11'	'signalling.light'
'245306_at'	'30.11'	'signalling.light'
'261407_at'	'30.11'	'signalling.light'
'257832_at'	'30.11'	'signalling.light'
'246331_at'	'30.11'	'signalling.light'
'261480_at'	'30.11'	'signalling.light'
'250478_at'	'30.11'	'signalling.light'
'248674_at'	'30.11'	'signalling.light'
'255619_s_at'	'30.11'	'signalling.light'
'256820_at'	'30.11'	'signalling.light'
'255725_at'	'30.11'	'signalling.light'
'255068_at'	'30.11'	'signalling.light'
'245696_at'	'30.11'	'signalling.light'
'264408_at'	'30.11'	'signalling.light'
'252543_at'	'30.11'	'signalling.light'
'257353_at'	'30.11'	'signalling.light'
'267364_at'	'30.11'	'signalling.light'
'246137_at'	'30.11'	'signalling.light'
'266360_at'	'30.11'	'signalling.light'
'264510_at'	'30.11'	'signalling.light'
'263169_at'	'30.11'	'signalling.light'
'259417_at'	'30.11'	'signalling.light'
'247288_at'	'30.11'	'signalling.light'
'261319_at'	'30.11'	'signalling.light'
'250241_at'	'30.11'	'signalling.light'
'256655_at'	'30.11'	'signalling.light'
'245150_at'	'30.11'	'signalling.light'
'248740_at'	'30.11'	'signalling.light'
'262464_at'	'30.11'	'signalling.light'
'245247_at'	'30.11'	'signalling.light'
'253062_at'	'30.11'	'signalling.light'
'267517_at'	'30.11'	'signalling.light'
'257374_at'	'30.11'	'signalling.light'
'257260_at'	'30.11'	'signalling.light'
'258444_at'	'30.11'	'signalling.light'
'251245_at'	'30.11'	'signalling.light'
'249953_at'	'30.11'	'signalling.light'
'263779_at'	'30.11'	'signalling.light'
'258694_at'	'30.11'	'signalling.light'
'251026_at'	'30.11'	'signalling.light'
'253493_at'	'30.11'	'signalling.light'
'256404_at'	'30.11'	'signalling.light'
'261781_at'	'30.11'	'signalling.light'
'247171_at'	'30.11'	'signalling.light'
'251467_at'	'30.11'	'signalling.light'
'247048_at'	'30.11'	'signalling.light'
'254642_at'	'30.11'	'signalling.light'
'257964_at'	'30.11'	'signalling.light'
'263669_at'	'30.11'	'signalling.light'
'264999_at'	'30.11'	'signalling.light'
'251311_at'	'30.11.1'	'signalling.light.COP9 signalosome'
'264150_at'	'30.11.1'	'signalling.light.COP9 signalosome'
'249146_at'	'30.11.1'	'signalling.light.COP9 signalosome'
'245255_at'	'30.11.1'	'signalling.light.COP9 signalosome'
'249175_at'	'30.11.1'	'signalling.light.COP9 signalosome'
'248009_at'	'30.11.1'	'signalling.light.COP9 signalosome'
'250188_at'	'30.11.1'	'signalling.light.COP9 signalosome'
'253969_at'	'30.11.1'	'signalling.light.COP9 signalosome'
'249271_at'	'30.11.1'	'signalling.light.COP9 signalosome'
'264724_at'	'30.11.1'	'signalling.light.COP9 signalosome'
'259900_at'	'30.11.1'	'signalling.light.COP9 signalosome'
'266310_at'	'30.11.1'	'signalling.light.COP9 signalosome'
